latitude,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,is_acquired
37.4429885,273.0,117.0,884.0,58.0,132.0,438.0,382.0,0.4419164579461905,0.5977506665589399,0.6255108763910765,0.5571024663620529,22.0,3.0,27500000.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1
37.452992,273.0,117.0,135.0,14.0,53.0,205.0,443.0,0.32742991031752444,0.4648493172820555,0.3488243408793765,0.3664737586145962,8.0,5.0,10400000.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,0
38.241467,129.0,109.0,629.0,12.0,116.0,146.0,155.0,0.45085885109477253,0.45085885109477253,0.4040061974324922,0.28211382626915404,0.0,1.0,350000.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.70276,25.0,32.0,891.0,63.0,122.0,194.0,442.0,0.29298860790175324,0.3710818453583259,0.3851364567569515,0.3592128846590765,15.0,3.0,9950000.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.3333,1.0,1
39.74627279999999,195.0,58.0,732.0,9.0,184.0,525.0,208.0,0.4431574694998788,0.583142926395734,0.5921610714763684,0.49995897811324563,12.0,5.0,10700000.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,1
38.901301000000004,92.0,203.0,363.0,7.0,98.0,532.0,635.0,0.5059319705906116,0.5059319705906116,0.3864341085271318,0.2940612930098705,0.0,1.0,200000.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.39628270000001,271.0,106.0,605.0,11.0,195.0,506.0,114.0,0.37595216934636827,0.5109800436293124,0.5062772167145372,0.39465895034458387,8.0,5.0,49000000.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.5,1.0,0
37.590339,268.0,34.0,453.0,164.0,138.0,203.0,637.0,0.440765936818292,0.5241722549890927,0.35185614132616816,0.6211660313533436,7.0,4.0,25000000.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.5,1.0,1
40.730646,6.0,135.0,687.0,18.0,182.0,570.0,578.0,0.3163642239638038,0.3434564110850772,0.39775780598536087,0.315811728472976,10.0,3.0,4575000.0,3.0,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1
37.446411,305.0,143.0,92.0,15.0,188.0,461.0,107.0,0.37320837036438553,0.3838312999919205,0.4441561917703861,0.3312896018983667,13.0,2.0,28000000.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0
30.235039899999997,187.0,13.0,465.0,9.0,162.0,260.0,78.0,0.36391047911448654,0.4147337803991274,0.46989303766844764,0.5207917855249539,8.0,2.0,4355000.0,3.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,1
47.6026054,375.0,184.0,323.0,12.0,197.0,101.0,109.0,0.4162397996283429,0.4162397996283429,0.4612197206008009,0.339415091005478,3.0,1.0,15000000.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0
37.426316,309.0,143.0,503.0,10.0,161.0,417.0,494.0,0.4698068998949665,0.4698068998949665,0.36468853269094165,0.22106063665968242,1.0,1.0,3170000.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0
37.764395,293.0,174.0,578.0,16.0,176.0,7.0,380.0,0.2600500929142765,0.3995055344590773,0.45980934144558716,0.3997582864211243,4.0,2.0,2300000.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
40.010492,197.0,29.0,238.0,132.0,65.0,487.0,637.0,0.3005154722469096,0.3032592712288923,0.3729804297023791,0.27929467599020524,5.0,2.0,455000.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.5,1.0,0
41.875555,155.0,48.0,108.0,10.0,105.0,152.0,160.0,0.44882281651450273,0.44882281651450273,0.39042537858900317,0.2526159341630273,3.0,1.0,13000000.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1
37.429676,307.0,143.0,654.0,11.0,36.0,35.0,33.0,0.42358891492284073,0.42358891492284073,0.4419685598690509,0.315811728472976,7.0,1.0,15000000.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1
37.870102,325.0,19.0,338.0,153.0,34.0,412.0,491.0,0.42385392259836796,0.42385392259836796,0.45268795618559354,0.38609799813192636,2.0,1.0,3800000.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1
30.2653441,181.0,13.0,630.0,132.0,80.0,116.0,126.0,0.37338288761412297,0.43881716086289085,0.49160978823723195,0.40019059399692025,37.0,5.0,299500000.0,2.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.75,1.0,1
33.708708,261.0,179.0,476.0,143.0,46.0,486.0,573.0,0.3307942150763513,0.3307942150763513,0.4210264883617983,0.4664125413374397,5.0,1.0,1000000.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
37.422859,274.0,122.0,19.0,15.0,39.0,376.0,283.0,0.3361072957905793,0.36231720126040234,0.4809624550892039,0.36362115972029385,3.0,2.0,10500000.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0
47.603832000000004,373.0,184.0,424.0,9.0,18.0,229.0,301.0,0.4265977215803507,0.4593584875171689,0.44189907038512616,0.315726529169717,6.0,2.0,8600000.0,1.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,1
36.002893,106.0,61.0,894.0,38.0,75.0,486.0,117.0,0.2869677627858124,0.3576246263230185,0.40820850963072774,0.3738059475424734,9.0,2.0,5000000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,0
37.779281,295.0,174.0,385.0,19.0,132.0,11.0,134.0,0.2923681021249091,0.3204362931243435,0.3753358658389697,0.28944412187918106,3.0,2.0,2304999.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1
40.441694,35.0,149.0,882.0,154.0,130.0,442.0,517.0,0.2950246424820231,0.2950246424820231,0.36996304188929036,0.23124479337591194,2.0,1.0,25000.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.73901,10.0,135.0,234.0,165.0,20.0,230.0,262.0,0.3782532116021653,0.3782532116021653,0.36468853269094165,0.22106063665968242,1.0,1.0,4000000.0,1.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
37.791137,301.0,174.0,226.0,15.0,15.0,499.0,630.0,0.3123794134281328,0.34389916781126284,0.39042537858900317,0.35774240779542066,8.0,2.0,14600000.0,3.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0
37.404788,350.0,176.0,616.0,13.0,138.0,40.0,646.0,0.32672214591581156,0.4766259998384099,0.4865468359121653,0.4178792315653952,0.0,3.0,44000000.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.5,1.0,0
37.779501399999994,296.0,174.0,276.0,40.0,24.0,171.0,436.0,0.29776844146400583,0.3779882039266381,0.38034168236614263,0.37097038850882286,10.0,3.0,1822922.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.3333,1.0,1
40.755446,9.0,135.0,565.0,99.0,148.0,246.0,35.0,0.2923681021249091,0.4831768603054052,0.4635463314699857,0.4462707949410547,18.0,7.0,29915001.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.75,1.0,1
33.756806,113.0,12.0,818.0,131.0,103.0,333.0,244.0,0.2923681021249091,0.4475818049608144,0.46044246785467946,0.4613984045641582,26.0,4.0,33000000.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1
42.99564,119.0,112.0,780.0,184.0,150.0,491.0,286.0,0.2923681021249091,0.3112288923002343,0.37970855595705033,0.23982026102542095,9.0,2.0,125000.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
40.01573320000001,273.0,117.0,598.0,16.0,74.0,243.0,425.0,0.295732406883736,0.36948856750424175,0.42469398890227206,0.3091567162295206,7.0,2.0,4000000.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
47.63609,369.0,184.0,68.0,138.0,114.0,161.0,165.0,0.4051708814737012,0.4051708814737012,0.5103668015277392,0.48431070608133686,10.0,1.0,10000000.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1
37.4049731,290.0,191.0,224.0,10.0,151.0,526.0,627.0,0.4431574694998788,0.4431574694998788,0.5896929079547444,0.5437040870421327,25.0,1.0,6000000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1
37.368829999999996,287.0,191.0,504.0,11.0,159.0,502.0,590.0,0.37719318090005655,0.37719318090005655,0.43497431462779373,0.40162572892737236,4.0,1.0,25000000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1
40.730646,4.0,135.0,294.0,72.0,75.0,160.0,131.0,0.3222945786539549,0.38781611052759146,0.38612475163943705,0.3076010400626057,2.0,3.0,3750000.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1
42.3751,83.0,37.0,568.0,46.0,190.0,26.0,24.0,0.3003377231962511,0.3003377231962511,0.3934571790357948,0.27353709640774493,9.0,1.0,3000000.0,2.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
37.779281,322.0,174.0,39.0,144.0,160.0,490.0,578.0,0.29847620586571866,0.3307942150763513,0.39959284309789267,0.2733635422714765,6.0,2.0,1155000.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.5,1.0,1
37.560781,314.0,177.0,274.0,34.0,85.0,180.0,188.0,0.39605073927446066,0.39605073927446066,0.49993051051607523,0.46978580264054726,11.0,1.0,10000000.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1
37.658313,286.0,188.0,901.0,14.0,129.0,488.0,575.0,0.3758649107214995,0.3758649107214995,0.41616222448706464,0.28417123166637215,5.0,1.0,3000000.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
42.360253,90.0,27.0,21.0,17.0,129.0,144.0,468.0,0.3535525571624788,0.37143734345964285,0.41616222448706464,0.32445787998889253,4.0,2.0,11500000.0,3.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
30.321464000000002,186.0,13.0,346.0,52.0,4.0,485.0,572.0,0.31653874121354125,0.31653874121354125,0.46890474278596206,0.48370484436927275,12.0,1.0,5000000.0,5.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1
42.375640000000004,96.0,205.0,160.0,8.0,66.0,285.0,94.0,0.4599789932940131,0.5125733214833966,0.5534477078765043,0.4524934996087143,9.0,2.0,29000000.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1
37.7870842,293.0,174.0,449.0,131.0,115.0,7.0,547.0,0.31405994990708574,0.49380302173386115,0.46890474278596206,0.4607956983818443,37.0,6.0,34700000.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1
37.441537,305.0,143.0,776.0,12.0,4.0,287.0,515.0,0.33070695645148257,0.4054358891492284,0.447822148100106,0.3606991391714841,0.0,2.0,12050000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0
37.445586,348.0,143.0,808.0,14.0,18.0,248.0,115.0,0.36231720126040234,0.4462535347822574,0.4677054057671124,0.4341661828187716,13.0,3.0,12000000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1
33.5842816,258.0,4.0,231.0,81.0,150.0,252.0,288.0,0.42500444372626645,0.42500444372626645,0.4139771662703192,0.28149218690833816,18.0,1.0,5500000.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1
37.402772999999996,290.0,191.0,811.0,168.0,7.0,413.0,613.0,0.3566486224448574,0.4265977215803507,0.43928935421106274,0.38696261328351805,10.0,3.0,24000000.0,4.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.3333,1.0,1
39.103151000000004,166.0,88.0,311.0,164.0,68.0,545.0,675.0,0.4605090086450675,0.4923842611295144,0.5578898874785098,0.6279093984298084,6.0,2.0,10000000.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,1.0,1
42.546483,54.0,215.0,807.0,65.0,36.0,544.0,125.0,0.3823285125636261,0.6462729255877837,0.3153998991115641,0.1606290864110267,10.0,3.0,19009671.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0
37.805289,301.0,174.0,126.0,13.0,163.0,441.0,516.0,0.4054358891492284,0.4054358891492284,0.44189907038512616,0.315726529169717,6.0,1.0,5000000.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
47.675489,366.0,91.0,655.0,9.0,134.0,27.0,363.0,0.4231461581966551,0.5930580916215561,0.5191790975632354,0.41047762098301066,2.0,5.0,18914576.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1
27.951849,122.0,192.0,694.0,9.0,24.0,349.0,410.0,0.49831784762058656,0.49831784762058656,0.4180662363466032,0.3249419382525939,0.0,1.0,4000000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
42.360253,2.0,27.0,127.0,71.0,177.0,278.0,647.0,0.335221782338208,0.3823285125636261,0.4077720127242966,0.3199612500946659,5.0,3.0,2030882.0,2.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1
37.7831775,316.0,2.0,445.0,14.0,153.0,511.0,605.0,0.37781045487597964,0.37781045487597964,0.36468853269094165,0.454311084744907,4.0,1.0,5000000.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
47.765758,363.0,28.0,489.0,65.0,7.0,1.0,0.0,0.32752040074331423,0.32752040074331423,0.3984918208303736,0.2927473304218312,5.0,1.0,20500000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
40.730646,197.0,29.0,357.0,90.0,149.0,29.0,636.0,0.4203991274137513,0.5030976811828392,0.482514386896857,0.46364829727614676,4.0,2.0,13250000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
37.54763,313.0,177.0,651.0,8.0,138.0,310.0,361.0,0.5268287953462066,0.5268287953462066,0.5449880066298115,0.44212127331936485,7.0,1.0,12000000.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
37.790485,294.0,174.0,723.0,203.0,122.0,7.0,678.0,0.33548679001373516,0.3901203845843096,0.4424627073102937,0.3263606644283442,9.0,3.0,11489687.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.3333,1.0,1
37.7870923,295.0,174.0,427.0,16.0,138.0,575.0,673.0,0.31432818938353396,0.31432818938353396,0.4397835016523055,0.3544575013253225,15.0,1.0,4000000.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1
37.3492097,289.0,191.0,80.0,159.0,40.0,384.0,462.0,0.29139533004766904,0.29139533004766904,0.3682144805789761,0.22538371241764066,3.0,1.0,355000.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
28.098905,124.0,192.0,349.0,14.0,191.0,6.0,337.0,0.2923681021249091,0.3003377231962511,0.4268790471190175,0.3887801984197107,10.0,2.0,118000.0,3.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,1
37.779026,293.0,174.0,888.0,11.0,64.0,533.0,402.0,0.34629070049284966,0.5941213541245859,0.554647044895354,0.5515708227097165,17.0,4.0,40400000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.6667,1.0,1
